chrm	peak_start	peak_end	TF	peak_enrichment	prom_start	prom_end	promoter	prom_strand	distance	simple_name	class	gene
ZM4	2058255	2058256	ZMO1356	54379.6	2058164	2058165	TSS_4428	-	-91	ZMO1356 (DnaA)	NAP homology	ZMO1998
ZM4	318410	318411	ZMO1383	37.1911	318303	318304	TSS_0612	-	-107	ZMO1383 (0.99)	Predicted DBD	ZMO0315
ZM4	14522	14523	ZMO1412	1798.14	14514	14515	TSS_0014	-	-8	ZMO1412 (MucR)	TF homology	ZMO0011
ZM4	26162	26163	ZMO1412	2183.41	26028	26029	TSS_0027	-	-134	ZMO1412 (MucR)	TF homology	ZMO0022
ZM4	33975	33976	ZMO1412	1572.25	34058	34059	TSS_0031	+	-83	ZMO1412 (MucR)	TF homology	ZMO0030
ZM4	43329	43330	ZMO1412	4847.69	43156	43157	TSS_0059	-	-173	ZMO1412 (MucR)	TF homology	ZMO0043
ZM4	50951	50952	ZMO1412	134.04	50901	50902	TSS_0064	-	-50	ZMO1412 (MucR)	TF homology	ZMO0055
ZM4	59941	59942	ZMO1412	265.728	60122	60123	TSS_0077	+	-181	ZMO1412 (MucR)	TF homology	ZMO0068
ZM4	61492	61493	ZMO1412	270.838	61521	61522	TSS_0079	+	-29	ZMO1412 (MucR)	TF homology	ZMO0069
ZM4	74948	74949	ZMO1412	203.128	74934	74935	TSS_0099	-	-14	ZMO1412 (MucR)	TF homology	ZMO0084
ZM4	79675	79676	ZMO1412	232.545	79619	79620	TSS_0102	-	-56	ZMO1412 (MucR)	TF homology	ZMO0087
ZM4	85228	85229	ZMO1412	618.414	85198	85199	TSS_0111	-	-30	ZMO1412 (MucR)	TF homology	ZMO0095
ZM4	99728	99729	ZMO1412	121.292	99644	99645	TSS_0137	-	-84	ZMO1412 (MucR)	TF homology	ZMO0111
ZM4	100800	100801	ZMO1412	42.6295	100905	100906	TSS_0139	+	-105	ZMO1412 (MucR)	TF homology	ZMO0113
ZM4	103888	103889	ZMO1412	57.3942	103994	103995	TSS_0143	+	-106	ZMO1412 (MucR)	TF homology	ZMO0116
ZM4	119276	119277	ZMO1412	2544.81	119236	119237	TSS_0172	-	-40	ZMO1412 (MucR)	TF homology	ZMO0130
ZM4	121670	121671	ZMO1412	202.629	121810	121811	TSS_0174	+	-140	ZMO1412 (MucR)	TF homology	ZMO0133
ZM4	137356	137357	ZMO1412	595.941	137393	137394	TSS_0202	-	37	ZMO1412 (MucR)	TF homology	ZMO0148
ZM4	140733	140734	ZMO1412	13.8893	140724	140725	TSS_0215	+	9	ZMO1412 (MucR)	TF homology	ZMO2043
ZM4	143881	143882	ZMO1412	167.645	143908	143909	TSS_0224	-	27	ZMO1412 (MucR)	TF homology	ZMO0156
ZM4	146267	146268	ZMO1412	424.642	146265	146266	TSS_0237	+	2	ZMO1412 (MucR)	TF homology	ZMO0160
ZM4	148774	148775	ZMO1412	253.522	148737	148738	TSS_0239	+	37	ZMO1412 (MucR)	TF homology	ZMO0165
ZM4	150707	150708	ZMO1412	3119.94	150698	150699	TSS_0246	+	9	ZMO1412 (MucR)	TF homology	ZMO0166
ZM4	166800	166801	ZMO1412	1358.41	166932	166933	TSS_0325	+	-132	ZMO1412 (MucR)	TF homology	ZMO0179
ZM4	169432	169433	ZMO1412	154.266	169474	169475	TSS_0333	+	-42	ZMO1412 (MucR)	TF homology	ZMO0182
ZM4	173256	173257	ZMO1412	338.791	173165	173166	TSS_0346	-	-91	ZMO1412 (MucR)	TF homology	ZMO0183
ZM4	173530	173531	ZMO1412	428.987	173662	173663	TSS_0347	+	-132	ZMO1412 (MucR)	TF homology	ZMO0184
ZM4	185236	185237	ZMO1412	2337.91	185047	185048	TSS_0381	-	-189	ZMO1412 (MucR)	TF homology	ZMO0192
ZM4	189636	189637	ZMO1412	89.9809	189463	189464	TSS_0389	+	173	ZMO1412 (MucR)	TF homology	ZMO0197
ZM4	196153	196154	ZMO1412	12.7779	196200	196201	TSS_0398	-	47	ZMO1412 (MucR)	TF homology	ZMO0201
ZM4	196862	196863	ZMO1412	6346.97	196961	196962	TSS_0399	+	-99	ZMO1412 (MucR)	TF homology	ZMO0202
ZM4	218137	218138	ZMO1412	182.298	218162	218163	TSS_0433	+	-25	ZMO1412 (MucR)	TF homology	ZMO0223
ZM4	232507	232508	ZMO1412	713.821	232569	232570	TSS_0453	-	62	ZMO1412 (MucR)	TF homology	ZMO0234
ZM4	243309	243310	ZMO1412	75.7277	243436	243437	TSS_0490	+	-127	ZMO1412 (MucR)	TF homology	ZMO0249
ZM4	245018	245019	ZMO1412	5228.14	245089	245090	TSS_0500	+	-71	ZMO1412 (MucR)	TF homology	ZMO0252
ZM4	258956	258957	ZMO1412	84.4615	259009	259010	TSS_0512	+	-53	ZMO1412 (MucR)	TF homology	ZMO0256
ZM4	266352	266353	ZMO1412	2095.45	266314	266315	TSS_0529	-	-38	ZMO1412 (MucR)	TF homology	ZMO0263
ZM4	267779	267780	ZMO1412	22.5378	267770	267771	TSS_0530	-	-9	ZMO1412 (MucR)	TF homology	ZMO0264
ZM4	276409	276410	ZMO1412	270.251	276580	276581	TSS_0538	+	-171	ZMO1412 (MucR)	TF homology	ZMO0271
ZM4	276734	276735	ZMO1412	27.0181	276580	276581	TSS_0538	+	154	ZMO1412 (MucR)	TF homology	ZMO0271
ZM4	277010	277011	ZMO1412	1020.9	277111	277112	TSS_0539	+	-101	ZMO1412 (MucR)	TF homology	ZMO0271
ZM4	282739	282740	ZMO1412	205.881	282731	282732	TSS_0547	-	-8	ZMO1412 (MucR)	TF homology	ZMO0275
ZM4	293851	293852	ZMO1412	820.538	293932	293933	TSS_0579	+	-81	ZMO1412 (MucR)	TF homology	ZMO0287
ZM4	299285	299286	ZMO1412	10850.7	299414	299415	TSS_0587	-	129	ZMO1412 (MucR)	TF homology	ZMO0293
ZM4	301071	301072	ZMO1412	508.927	301158	301159	TSS_0595	+	-87	ZMO1412 (MucR)	TF homology	ZMO0297
ZM4	312379	312380	ZMO1412	1226.43	312500	312501	TSS_0603	+	-121	ZMO1412 (MucR)	TF homology	ZMO0309
ZM4	318412	318413	ZMO1412	388.223	318303	318304	TSS_0612	-	-109	ZMO1412 (MucR)	TF homology	ZMO0315
ZM4	319744	319745	ZMO1412	1706.56	319710	319711	TSS_0617	-	-34	ZMO1412 (MucR)	TF homology	ZMO0319
ZM4	332433	332434	ZMO1412	205.051	332383	332384	TSS_0646	-	-50	ZMO1412 (MucR)	TF homology	ZMO0332
ZM4	334171	334172	ZMO1412	180.489	334244	334245	TSS_0651	+	-73	ZMO1412 (MucR)	TF homology	ZMO0339
ZM4	338774	338775	ZMO1412	951.449	338771	338772	TSS_0658	-	-3	ZMO1412 (MucR)	TF homology	ZMO0343
ZM4	340533	340534	ZMO1412	576.7	340636	340637	TSS_0666	+	-103	ZMO1412 (MucR)	TF homology	ZMO0345
ZM4	343190	343191	ZMO1412	1849.4	343197	343198	TSS_0679	+	-7	ZMO1412 (MucR)	TF homology	ZMO0347
ZM4	363610	363611	ZMO1412	2816.76	363690	363691	TSS_0711	+	-80	ZMO1412 (MucR)	TF homology	ZMO0361
ZM4	363795	363796	ZMO1412	2310.09	363690	363691	TSS_0711	+	105	ZMO1412 (MucR)	TF homology	ZMO0361
ZM4	370849	370850	ZMO1412	3128.45	370845	370846	TSS_0723	+	4	ZMO1412 (MucR)	TF homology	ZMO0366
ZM4	378328	378329	ZMO1412	651.418	378389	378390	TSS_0771	+	-61	ZMO1412 (MucR)	TF homology	ZMO0372
ZM4	385561	385562	ZMO1412	446.283	385497	385498	TSS_0790	-	-64	ZMO1412 (MucR)	TF homology	ZMO0376
ZM4	397726	397727	ZMO1412	8365.03	397722	397723	TSS_0795	+	4	ZMO1412 (MucR)	TF homology	ZMO0395
ZM4	419849	419850	ZMO1412	78.9837	419827	419828	TSS_0833	-	-22	ZMO1412 (MucR)	TF homology	ZMO0414
ZM4	425160	425161	ZMO1412	1031.68	425032	425033	TSS_0837	-	-128	ZMO1412 (MucR)	TF homology	ZMO0421
ZM4	425476	425477	ZMO1412	52.3769	425420	425421	TSS_0839	+	56	ZMO1412 (MucR)	TF homology	ZMO0422
ZM4	431345	431346	ZMO1412	87.4836	431194	431195	TSS_0845	+	151	ZMO1412 (MucR)	TF homology	ZMO0430
ZM4	434101	434102	ZMO1412	360.691	433937	433938	TSS_0852	-	-164	ZMO1412 (MucR)	TF homology	ZMO0432
ZM4	452460	452461	ZMO1412	545.896	452446	452447	TSS_0908	-	-14	ZMO1412 (MucR)	TF homology	ZMO0454
ZM4	466879	466880	ZMO1412	45.5767	466854	466855	TSS_0950	-	-25	ZMO1412 (MucR)	TF homology	ZMO0472
ZM4	470708	470709	ZMO1412	130.172	470768	470769	TSS_0956	+	-60	ZMO1412 (MucR)	TF homology	ZMO0478
ZM4	472225	472226	ZMO1412	56.7762	472301	472302	TSS_0960	+	-76	ZMO1412 (MucR)	TF homology	ZMO0480
ZM4	476837	476838	ZMO1412	961.222	476840	476841	TSS_0970	-	3	ZMO1412 (MucR)	TF homology	ZMO0482
ZM4	479051	479052	ZMO1412	932.725	479088	479089	TSS_0973	+	-37	ZMO1412 (MucR)	TF homology	ZMO0485
ZM4	485999	486000	ZMO1412	63.4041	485993	485994	TSS_1004	+	6	ZMO1412 (MucR)	TF homology	ZMO0491
ZM4	489959	489960	ZMO1412	45.9133	489935	489936	TSS_1023	+	24	ZMO1412 (MucR)	TF homology	ZMO0494
ZM4	504166	504167	ZMO1412	64.8912	504288	504289	TSS_1040	-	122	ZMO1412 (MucR)	TF homology	ZMO0500
ZM4	509281	509282	ZMO1412	574.032	509404	509405	TSS_1045	+	-123	ZMO1412 (MucR)	TF homology	ZMO0507
ZM4	511302	511303	ZMO1412	19.3042	511301	511302	TSS_1048	+	1	ZMO1412 (MucR)	TF homology	ZMO0510
ZM4	532611	532612	ZMO1412	148.604	532615	532616	TSS_1196	+	-4	ZMO1412 (MucR)	TF homology	ZMO0539
ZM4	535981	535982	ZMO1412	710.956	536066	536067	TSS_1234	+	-85	ZMO1412 (MucR)	TF homology	ZMO0543
ZM4	559195	559196	ZMO1412	4208.76	559230	559231	TSS_1328	+	-35	ZMO1412 (MucR)	TF homology	ZMO0560
ZM4	569985	569986	ZMO1412	81.8186	569906	569907	TSS_1353	-	-79	ZMO1412 (MucR)	TF homology	ZMO0566
ZM4	583797	583798	ZMO1412	230.14	583750	583751	TSS_1374	-	-47	ZMO1412 (MucR)	TF homology	ZMO0578
ZM4	583931	583932	ZMO1412	170.669	583872	583873	TSS_1375	-	-59	ZMO1412 (MucR)	TF homology	ZMO0578
ZM4	606082	606083	ZMO1412	594.676	606103	606104	TSS_1408	-	21	ZMO1412 (MucR)	TF homology	ZMO0603
ZM4	608527	608528	ZMO1412	390.24	608481	608482	TSS_1413	-	-46	ZMO1412 (MucR)	TF homology	ZMO0605
ZM4	617402	617403	ZMO1412	473.207	617213	617214	TSS_1436	+	189	ZMO1412 (MucR)	TF homology	ZMO0619
ZM4	619034	619035	ZMO1412	321.124	619099	619100	TSS_1442	+	-65	ZMO1412 (MucR)	TF homology	ZMO0624
ZM4	625513	625514	ZMO1412	300.835	625384	625385	TSS_1453	-	-129	ZMO1412 (MucR)	TF homology	ZMO0629
ZM4	635080	635081	ZMO1412	1555.46	635196	635197	TSS_1465	+	-116	ZMO1412 (MucR)	TF homology	ZMO0642
ZM4	644375	644376	ZMO1412	218.291	644525	644526	TSS_1488	-	150	ZMO1412 (MucR)	TF homology	ZMO0653
ZM4	652721	652722	ZMO1412	127.823	652673	652674	TSS_1496	+	48	ZMO1412 (MucR)	TF homology	ZMO0659
ZM4	659167	659168	ZMO1412	95.2998	659134	659135	TSS_1515	+	33	ZMO1412 (MucR)	TF homology	ZMO0664
ZM4	666069	666070	ZMO1412	383.004	666129	666130	TSS_1540	+	-60	ZMO1412 (MucR)	TF homology	ZMO0672
ZM4	673782	673783	ZMO1412	2408.81	673600	673601	TSS_1559	-	-182	ZMO1412 (MucR)	TF homology	ZMO0678
ZM4	678225	678226	ZMO1412	1126.9	678246	678247	TSS_1561	+	-21	ZMO1412 (MucR)	TF homology	ZMO0682
ZM4	693786	693787	ZMO1412	3895.31	693748	693749	TSS_1591	-	-38	ZMO1412 (MucR)	TF homology	ZMO0694
ZM4	708446	708447	ZMO1412	35.8267	708446	708447	TSS_1614	+	0	ZMO1412 (MucR)	TF homology	ZMO0711
ZM4	714430	714431	ZMO1412	86.5263	714298	714299	TSS_1620	+	132	ZMO1412 (MucR)	TF homology	ZMO0715
ZM4	741938	741939	ZMO1412	2031.87	741940	741941	TSS_1720	+	-2	ZMO1412 (MucR)	TF homology	ZMO0740
ZM4	742255	742256	ZMO1412	49.2925	742256	742257	TSS_1728	+	-1	ZMO1412 (MucR)	TF homology	ZMO0743
ZM4	744268	744269	ZMO1412	348.403	744285	744286	TSS_1731	+	-17	ZMO1412 (MucR)	TF homology	ZMO0744
ZM4	764209	764210	ZMO1412	43.6401	764204	764205	TSS_1779	+	5	ZMO1412 (MucR)	TF homology	ZMO0767
ZM4	784647	784648	ZMO1412	287.05	784638	784639	TSS_1801	+	9	ZMO1412 (MucR)	TF homology	ZMO0786
ZM4	791925	791926	ZMO1412	1659.22	792107	792108	TSS_1806	+	-182	ZMO1412 (MucR)	TF homology	ZMO0791
ZM4	820111	820112	ZMO1412	239.306	820157	820158	TSS_1853	+	-46	ZMO1412 (MucR)	TF homology	ZMO0818
ZM4	826939	826940	ZMO1412	1110.56	826778	826779	TSS_1868	+	161	ZMO1412 (MucR)	TF homology	ZMO0823
ZM4	843697	843698	ZMO1412	233.113	843741	843742	TSS_1886	+	-44	ZMO1412 (MucR)	TF homology	ZMO0837
ZM4	858367	858368	ZMO1412	763.196	858288	858289	TSS_1918	+	79	ZMO1412 (MucR)	TF homology	ZMO0847
ZM4	862415	862416	ZMO1412	1816.5	862488	862489	TSS_1919	+	-73	ZMO1412 (MucR)	TF homology	ZMO0850
ZM4	862711	862712	ZMO1412	5407.2	862764	862765	TSS_1922	+	-53	ZMO1412 (MucR)	TF homology	ZMO0850
ZM4	869589	869590	ZMO1412	2031.57	869458	869459	TSS_1936	-	-131	ZMO1412 (MucR)	TF homology	ZMO0857
ZM4	876774	876775	ZMO1412	5074.04	876775	876776	TSS_1957	+	-1	ZMO1412 (MucR)	TF homology	ZMO0866
ZM4	890972	890973	ZMO1412	2010.01	890937	890938	TSS_1988	-	-35	ZMO1412 (MucR)	TF homology	ZMO0878
ZM4	894459	894460	ZMO1412	395.647	894384	894385	TSS_1991	-	-75	ZMO1412 (MucR)	TF homology	ZMO0882
ZM4	899163	899164	ZMO1412	9826.34	899111	899112	TSS_2003	-	-52	ZMO1412 (MucR)	TF homology	ZMO0889
ZM4	906394	906395	ZMO1412	86.6936	906229	906230	TSS_2013	-	-165	ZMO1412 (MucR)	TF homology	ZMO0894
ZM4	915983	915984	ZMO1412	40.9779	915920	915921	TSS_2027	-	-63	ZMO1412 (MucR)	TF homology	ZMO0903
ZM4	924595	924596	ZMO1412	594.948	924784	924785	TSS_2042	-	189	ZMO1412 (MucR)	TF homology	ZMO0908
ZM4	926684	926685	ZMO1412	352.521	926796	926797	TSS_2046	+	-112	ZMO1412 (MucR)	TF homology	ZMO0911
ZM4	928312	928313	ZMO1412	113.959	928347	928348	TSS_2057	+	-35	ZMO1412 (MucR)	TF homology	ZMO0912
ZM4	931461	931462	ZMO1412	84.827	931469	931470	TSS_2060	-	8	ZMO1412 (MucR)	TF homology	ZMO0913
ZM4	932375	932376	ZMO1412	5.93595	932413	932414	TSS_2062	-	38	ZMO1412 (MucR)	TF homology	ZMO0914
ZM4	935205	935206	ZMO1412	1414.36	935263	935264	TSS_2073	+	-58	ZMO1412 (MucR)	TF homology	ZMO0917
ZM4	935393	935394	ZMO1412	516.276	935263	935264	TSS_2073	+	130	ZMO1412 (MucR)	TF homology	ZMO0917
ZM4	937039	937040	ZMO1412	109.618	937176	937177	TSS_2079	+	-137	ZMO1412 (MucR)	TF homology	ZMO0918
ZM4	938822	938823	ZMO1412	621.437	938778	938779	TSS_2085	+	44	ZMO1412 (MucR)	TF homology	ZMO0919
ZM4	948532	948533	ZMO1412	738.91	948575	948576	TSS_2099	+	-43	ZMO1412 (MucR)	TF homology	ZMO0925
ZM4	954234	954235	ZMO1412	559.833	954142	954143	TSS_2106	-	-92	ZMO1412 (MucR)	TF homology	ZMO0934
ZM4	955172	955173	ZMO1412	4837.07	954996	954997	TSS_2109	-	-176	ZMO1412 (MucR)	TF homology	ZMO0935
ZM4	957551	957552	ZMO1412	1866.88	957435	957436	TSS_2111	-	-116	ZMO1412 (MucR)	TF homology	ZMO0937
ZM4	986044	986045	ZMO1412	337.071	986158	986159	TSS_2179	+	-114	ZMO1412 (MucR)	TF homology	ZMO0969
ZM4	1008396	1008397	ZMO1412	388.383	1008411	1008412	TSS_2207	+	-15	ZMO1412 (MucR)	TF homology	ZMO0987
ZM4	1009135	1009136	ZMO1412	109.003	1009013	1009014	TSS_2216	+	122	ZMO1412 (MucR)	TF homology	ZMO0988
ZM4	1012409	1012410	ZMO1412	106.562	1012360	1012361	TSS_2228	-	-49	ZMO1412 (MucR)	TF homology	ZMO0992
ZM4	1013348	1013349	ZMO1412	1520.55	1013306	1013307	TSS_2238	+	42	ZMO1412 (MucR)	TF homology	ZMO0996
ZM4	1027939	1027940	ZMO1412	882.28	1027928	1027929	TSS_2272	+	11	ZMO1412 (MucR)	TF homology	ZMO1008
ZM4	1037039	1037040	ZMO1412	46.039	1036987	1036988	TSS_2296	-	-52	ZMO1412 (MucR)	TF homology	ZMO1018
ZM4	1039591	1039592	ZMO1412	92.8535	1039533	1039534	TSS_2301	-	-58	ZMO1412 (MucR)	TF homology	ZMO1020
ZM4	1055189	1055190	ZMO1412	4017.34	1055163	1055164	TSS_2348	+	26	ZMO1412 (MucR)	TF homology	ZMO1040
ZM4	1061206	1061207	ZMO1412	107.675	1061294	1061295	TSS_2358	+	-88	ZMO1412 (MucR)	TF homology	ZMO1044
ZM4	1067715	1067716	ZMO1412	219.168	1067834	1067835	TSS_2373	+	-119	ZMO1412 (MucR)	TF homology	ZMO1052
ZM4	1071505	1071506	ZMO1412	1244.4	1071475	1071476	TSS_2379	+	30	ZMO1412 (MucR)	TF homology	ZMO1055
ZM4	1076741	1076742	ZMO1412	39.2519	1076724	1076725	TSS_2389	-	-17	ZMO1412 (MucR)	TF homology	ZMO1060
ZM4	1077955	1077956	ZMO1412	661.081	1078025	1078026	TSS_2390	+	-70	ZMO1412 (MucR)	TF homology	ZMO1062
ZM4	1089291	1089292	ZMO1412	718.835	1089330	1089331	TSS_2433	+	-39	ZMO1412 (MucR)	TF homology	ZMO1080
ZM4	1098730	1098731	ZMO1412	1132.06	1098695	1098696	TSS_2439	+	35	ZMO1412 (MucR)	TF homology	ZMO1086
ZM4	1124895	1124896	ZMO1412	99.5056	1124873	1124874	TSS_2467	+	22	ZMO1412 (MucR)	TF homology	ZMO1107
ZM4	1127140	1127141	ZMO1412	89.9291	1127127	1127128	TSS_2486	-	-13	ZMO1412 (MucR)	TF homology	ZMO1109
ZM4	1132791	1132792	ZMO1412	93.4362	1132916	1132917	TSS_2506	+	-125	ZMO1412 (MucR)	TF homology	ZMO1116
ZM4	1139140	1139141	ZMO1412	82.2519	1139181	1139182	TSS_2512	+	-41	ZMO1412 (MucR)	TF homology	ZMO1118
ZM4	1151144	1151145	ZMO1412	87.3475	1151133	1151134	TSS_2535	-	-11	ZMO1412 (MucR)	TF homology	ZMO1132
ZM4	1155846	1155847	ZMO1412	294.416	1155829	1155830	TSS_2543	-	-17	ZMO1412 (MucR)	TF homology	ZMO1136
ZM4	1156052	1156053	ZMO1412	1482.08	1155873	1155874	TSS_2544	-	-179	ZMO1412 (MucR)	TF homology	ZMO1136
ZM4	1157959	1157960	ZMO1412	91.3657	1157784	1157785	TSS_2554	+	175	ZMO1412 (MucR)	TF homology	ZMO1139
ZM4	1176685	1176686	ZMO1412	358.184	1176582	1176583	TSS_2618	+	103	ZMO1412 (MucR)	TF homology	ZMO2060
ZM4	1180932	1180933	ZMO1412	87.9749	1180926	1180927	TSS_2627	+	6	ZMO1412 (MucR)	TF homology	ZMO1163
ZM4	1202489	1202490	ZMO1412	49.2209	1202368	1202369	TSS_2665	-	-121	ZMO1412 (MucR)	TF homology	ZMO1180
ZM4	1203369	1203370	ZMO1412	4955.9	1203316	1203317	TSS_2666	-	-53	ZMO1412 (MucR)	TF homology	ZMO1181
ZM4	1208167	1208168	ZMO1412	215.243	1208156	1208157	TSS_2678	-	-11	ZMO1412 (MucR)	TF homology	ZMO1184
ZM4	1208798	1208799	ZMO1412	277.087	1208971	1208972	TSS_2679	+	-173	ZMO1412 (MucR)	TF homology	ZMO1186
ZM4	1209105	1209106	ZMO1412	10.4688	1208971	1208972	TSS_2679	+	134	ZMO1412 (MucR)	TF homology	ZMO1186
ZM4	1211892	1211893	ZMO1412	52.0861	1211854	1211855	TSS_2681	-	-38	ZMO1412 (MucR)	TF homology	ZMO1187
ZM4	1225529	1225530	ZMO1412	22.4484	1225593	1225594	TSS_2694	+	-64	ZMO1412 (MucR)	TF homology	ZMO1198
ZM4	1231042	1231043	ZMO1412	3008.82	1231054	1231055	TSS_2705	-	12	ZMO1412 (MucR)	TF homology	ZMO1205
ZM4	1236311	1236312	ZMO1412	63.201	1236263	1236264	TSS_2716	-	-48	ZMO1412 (MucR)	TF homology	ZMO1209
ZM4	1239763	1239764	ZMO1412	1400.94	1239730	1239731	TSS_2740	-	-33	ZMO1412 (MucR)	TF homology	ZMO1212
ZM4	1262951	1262952	ZMO1412	3518.22	1262861	1262862	TSS_2826	-	-90	ZMO1412 (MucR)	TF homology	ZMO1236
ZM4	1264546	1264547	ZMO1412	19.7933	1264569	1264570	TSS_2830	-	23	ZMO1412 (MucR)	TF homology	ZMO1237
ZM4	1278722	1278723	ZMO1412	2979.44	1278786	1278787	TSS_2859	+	-64	ZMO1412 (MucR)	TF homology	ZMO1261
ZM4	1296677	1296678	ZMO1412	85.9257	1296662	1296663	TSS_2890	-	-15	ZMO1412 (MucR)	TF homology	ZMO1278
ZM4	1297390	1297391	ZMO1412	225.691	1297477	1297478	TSS_2904	+	-87	ZMO1412 (MucR)	TF homology	ZMO1283
ZM4	1302505	1302506	ZMO1412	301.598	1302461	1302462	TSS_2908	-	-44	ZMO1412 (MucR)	TF homology	ZMO1286
ZM4	1302796	1302797	ZMO1412	1219.27	1302961	1302962	TSS_2909	-	165	ZMO1412 (MucR)	TF homology	ZMO1286
ZM4	1303988	1303989	ZMO1412	577.439	1304150	1304151	TSS_2916	+	-162	ZMO1412 (MucR)	TF homology	ZMO1288
ZM4	1305811	1305812	ZMO1412	58.7975	1305817	1305818	TSS_2920	-	6	ZMO1412 (MucR)	TF homology	ZMO1289
ZM4	1307816	1307817	ZMO1412	6696.16	1307713	1307714	TSS_2933	-	-103	ZMO1412 (MucR)	TF homology	ZMO1291
ZM4	1311310	1311311	ZMO1412	3619.9	1311230	1311231	TSS_2940	-	-80	ZMO1412 (MucR)	TF homology	ZMO2015
ZM4	1312997	1312998	ZMO1412	5310.5	1312979	1312980	TSS_2943	+	18	ZMO1412 (MucR)	TF homology	ZMO1298
ZM4	1316016	1316017	ZMO1412	1093.34	1316003	1316004	TSS_2951	+	13	ZMO1412 (MucR)	TF homology	ZMO2017
ZM4	1341583	1341584	ZMO1412	53.7428	1341572	1341573	TSS_2994	+	11	ZMO1412 (MucR)	TF homology	ZMO1322
ZM4	1354420	1354421	ZMO1412	1725.02	1354443	1354444	TSS_3030	+	-23	ZMO1412 (MucR)	TF homology	ZMO1337
ZM4	1365002	1365003	ZMO1412	85.2491	1365071	1365072	TSS_3059	-	69	ZMO1412 (MucR)	TF homology	ZMO1347
ZM4	1368741	1368742	ZMO1412	165.705	1368745	1368746	TSS_3071	-	4	ZMO1412 (MucR)	TF homology	ZMO1352
ZM4	1370865	1370866	ZMO1412	246.756	1370866	1370867	TSS_3092	-	1	ZMO1412 (MucR)	TF homology	ZMO1354
ZM4	1379919	1379920	ZMO1412	885.753	1379883	1379884	TSS_3124	+	36	ZMO1412 (MucR)	TF homology	ZMO1365
ZM4	1388145	1388146	ZMO1412	22.2208	1388128	1388129	TSS_3143	+	17	ZMO1412 (MucR)	TF homology	ZMO1373
ZM4	1399252	1399253	ZMO1412	149.084	1399254	1399255	TSS_3158	+	-2	ZMO1412 (MucR)	TF homology	ZMO1385
ZM4	1401330	1401331	ZMO1412	211.911	1401288	1401289	TSS_3160	+	42	ZMO1412 (MucR)	TF homology	ZMO1387
ZM4	1420888	1420889	ZMO1412	92.272	1420890	1420891	TSS_3191	-	2	ZMO1412 (MucR)	TF homology	ZMO1406
ZM4	1422131	1422132	ZMO1412	67.4333	1422132	1422133	TSS_3193	-	1	ZMO1412 (MucR)	TF homology	ZMO1407
ZM4	1425546	1425547	ZMO1412	71.0093	1425556	1425557	TSS_3199	+	-10	ZMO1412 (MucR)	TF homology	ZMO2019
ZM4	1427060	1427061	ZMO1412	29.5931	1427047	1427048	TSS_3220	-	-13	ZMO1412 (MucR)	TF homology	ZMO1411
ZM4	1427786	1427787	ZMO1412	2444.39	1427735	1427736	TSS_3224	-	-51	ZMO1412 (MucR)	TF homology	ZMO1412
ZM4	1429549	1429550	ZMO1412	151.775	1429639	1429640	TSS_3229	+	-90	ZMO1412 (MucR)	TF homology	ZMO1417
ZM4	1437757	1437758	ZMO1412	758.888	1437737	1437738	TSS_3235	-	-20	ZMO1412 (MucR)	TF homology	ZMO1422
ZM4	1440677	1440678	ZMO1412	5630.58	1440794	1440795	TSS_3236	+	-117	ZMO1412 (MucR)	TF homology	ZMO1424
ZM4	1444204	1444205	ZMO1412	45.5491	1444240	1444241	TSS_3241	+	-36	ZMO1412 (MucR)	TF homology	ZMO1426
ZM4	1459670	1459671	ZMO1412	3202.11	1459607	1459608	TSS_3260	-	-63	ZMO1412 (MucR)	TF homology	ZMO1440
ZM4	1462067	1462068	ZMO1412	371.555	1462045	1462046	TSS_3264	-	-22	ZMO1412 (MucR)	TF homology	ZMO1442
ZM4	1473599	1473600	ZMO1412	43.5688	1473707	1473708	TSS_3273	-	108	ZMO1412 (MucR)	TF homology	ZMO1451
ZM4	1480940	1480941	ZMO1412	2113.7	1480998	1480999	TSS_3279	-	58	ZMO1412 (MucR)	TF homology	ZMO1459
ZM4	1486404	1486405	ZMO1412	503.716	1486365	1486366	TSS_3285	-	-39	ZMO1412 (MucR)	TF homology	ZMO1464
ZM4	1489097	1489098	ZMO1412	462.177	1489121	1489122	TSS_3290	+	-24	ZMO1412 (MucR)	TF homology	ZMO1467
ZM4	1492449	1492450	ZMO1412	7347.38	1492604	1492605	TSS_3294	-	155	ZMO1412 (MucR)	TF homology	ZMO1468
ZM4	1496072	1496073	ZMO1412	1657.53	1495948	1495949	TSS_3299	-	-124	ZMO1412 (MucR)	TF homology	ZMO1471
ZM4	1500118	1500119	ZMO1412	50.1635	1500148	1500149	TSS_3302	+	-30	ZMO1412 (MucR)	TF homology	ZMO1476
ZM4	1505691	1505692	ZMO1412	129.527	1505529	1505530	TSS_3319	-	-162	ZMO1412 (MucR)	TF homology	ZMO1481
ZM4	1517209	1517210	ZMO1412	2449.84	1517256	1517257	TSS_3343	+	-47	ZMO1412 (MucR)	TF homology	ZMO1490
ZM4	1518055	1518056	ZMO1412	33.3365	1517997	1517998	TSS_3369	+	58	ZMO1412 (MucR)	TF homology	ZMO1491
ZM4	1518202	1518203	ZMO1412	23.7941	1518237	1518238	TSS_3372	+	-35	ZMO1412 (MucR)	TF homology	ZMO1491
