chrm	peak_start	peak_end	TF	peak_enrichment	gene_start	gene	gene_strand	distance	simple_name	class
ZM4	340602	340603	ZMO1336	245.43	340713	ZMO1_ZMO0345	+	-111	ZMO1336 (LysR)	TF homology
ZM4	341524	341525	ZMO1336	109.901	341633	amtB	+	-109	ZMO1336 (LysR)	TF homology
ZM4	343191	343192	ZMO1336	19.7493	343377	hfq	+	-186	ZMO1336 (LysR)	TF homology
ZM4	370881	370882	ZMO1336	33.2485	371081	glf	+	-200	ZMO1336 (LysR)	TF homology
ZM4	378352	378353	ZMO1336	631.441	378392	ZMO1_ZMO0372	+	-40	ZMO1336 (LysR)	TF homology
ZM4	381334	381335	ZMO1336	220.391	381468	sacC	+	-134	ZMO1336 (LysR)	TF homology
ZM4	385583	385584	ZMO1336	407.719	385622	alkA	+	-39	ZMO1336 (LysR)	TF homology
ZM4	391556	391557	ZMO1336	69.2066	391649	ZMO1_ZMO0384	+	-93	ZMO1336 (LysR)	TF homology
ZM4	418246	418247	ZMO1336	8.1028	418116	ZMO1_ZMO0412	-	-130	ZMO1336 (LysR)	TF homology
ZM4	425115	425116	ZMO1336	46.4839	424958	hisC2	-	-157	ZMO1336 (LysR)	TF homology
ZM4	430667	430668	ZMO1336	64.0365	430500	ZMO1_ZMO0428	+	167	ZMO1336 (LysR)	TF homology
ZM4	434104	434105	ZMO1336	98.1648	433911	rocF	-	-193	ZMO1336 (LysR)	TF homology
ZM4	437776	437777	ZMO1336	228.107	437901	ZMO1_ZMO0440	+	-125	ZMO1336 (LysR)	TF homology
ZM4	440864	440865	ZMO1336	493.437	440716	nrdF	-	-148	ZMO1336 (LysR)	TF homology
ZM4	452497	452498	ZMO1336	187.759	452358	fhs	-	-139	ZMO1336 (LysR)	TF homology
ZM4	457100	457101	ZMO1336	55.9918	456991	proS	-	-109	ZMO1336 (LysR)	TF homology
ZM4	460770	460771	ZMO1336	31.3132	460927	ZMO1_ZMO0467	+	-157	ZMO1336 (LysR)	TF homology
ZM4	470618	470619	ZMO1336	3.8765	470632	ZMO1_ZMO0477	-	14	ZMO1336 (LysR)	TF homology
ZM4	471399	471400	ZMO1336	38.0208	471537	ZMO1_ZMO0479	+	-138	ZMO1336 (LysR)	TF homology
ZM4	472724	472725	ZMO1336	2.55754	472882	ZMO1_ZMO0480	+	-158	ZMO1336 (LysR)	TF homology
ZM4	472883	472884	ZMO1336	28.7887	472882	ZMO1_ZMO0480	+	1	ZMO1336 (LysR)	TF homology
ZM4	479085	479086	ZMO1336	30.3239	479260	ZMO1_ZMO0485	+	-175	ZMO1336 (LysR)	TF homology
ZM4	529461	529462	ZMO1336	33.1537	529612	rplO	+	-151	ZMO1336 (LysR)	TF homology
ZM4	535940	535941	ZMO1336	1150.26	536102	acnA	+	-162	ZMO1336 (LysR)	TF homology
ZM4	540747	540748	ZMO1336	19.7558	540603	trpC	-	-144	ZMO1336 (LysR)	TF homology
ZM4	559174	559175	ZMO1336	610.844	559252	hisC3	+	-78	ZMO1336 (LysR)	TF homology
ZM4	562999	563000	ZMO1336	361.198	562952	ZMO1_ZMO0561	-	-47	ZMO1336 (LysR)	TF homology
ZM4	569996	569997	ZMO1336	242.283	569852	ZMO1_ZMO0566	-	-144	ZMO1336 (LysR)	TF homology
ZM4	571066	571067	ZMO1336	8.34186	570957	sucD	-	-109	ZMO1336 (LysR)	TF homology
ZM4	573740	573741	ZMO1336	35.3962	573858	ZMO1_ZMO0571	+	-118	ZMO1336 (LysR)	TF homology
ZM4	577243	577244	ZMO1336	24.1034	577140	grxB2	+	103	ZMO1336 (LysR)	TF homology
ZM4	583562	583563	ZMO1336	203.433	583717	ZMO1_ZMO0578	-	155	ZMO1336 (LysR)	TF homology
ZM4	583829	583830	ZMO1336	340.59	583717	ZMO1_ZMO0578	-	-112	ZMO1336 (LysR)	TF homology
ZM4	600647	600648	ZMO1336	197.389	600580	ZMO1_ZMO0601	+	67	ZMO1336 (LysR)	TF homology
ZM4	619025	619026	ZMO1336	86.4043	619200	flhA	+	-175	ZMO1336 (LysR)	TF homology
ZM4	622940	622941	ZMO1336	169.748	623011	ZMO1_ZMO0627	+	-71	ZMO1336 (LysR)	TF homology
ZM4	625490	625491	ZMO1336	33.7735	625309	fliC	-	-181	ZMO1336 (LysR)	TF homology
ZM4	647842	647843	ZMO1336	77.0542	647767	ZMO1_ZMO0654	-	-75	ZMO1336 (LysR)	TF homology
ZM4	650113	650114	ZMO1336	44.063	650148	gpt	-	35	ZMO1336 (LysR)	TF homology
ZM4	673702	673703	ZMO1336	131.668	673864	ZMO1_ZMO0680	+	-162	ZMO1336 (LysR)	TF homology
ZM4	678298	678299	ZMO1336	36.8395	678305	ZMO1_ZMO0682	+	-7	ZMO1336 (LysR)	TF homology
ZM4	680646	680647	ZMO1336	33.6851	680698	ZMO1_ZMO0684	+	-52	ZMO1336 (LysR)	TF homology
ZM4	682674	682675	ZMO1336	102.715	682751	ZMO1_ZMO0686	+	-77	ZMO1336 (LysR)	TF homology
ZM4	686053	686054	ZMO1336	36.9329	685932	ZMO1_ZMO0688	-	-121	ZMO1336 (LysR)	TF homology
ZM4	693786	693787	ZMO1336	226.562	693720	ZMO1_ZMO0694	-	-66	ZMO1336 (LysR)	TF homology
ZM4	699461	699462	ZMO1336	28.4599	699523	ZMO1_ZMO0699	+	-62	ZMO1336 (LysR)	TF homology
ZM4	707685	707686	ZMO1336	46.0733	707657	ZMO1_ZMO0710	+	28	ZMO1336 (LysR)	TF homology
ZM4	746969	746970	ZMO1336	72.9974	747007	ZMO1_ZMO0747	+	-38	ZMO1336 (LysR)	TF homology
ZM4	771297	771298	ZMO1336	257.257	771215	ZMO1_ZMO0774	-	-82	ZMO1336 (LysR)	TF homology
ZM4	771592	771593	ZMO1336	132.619	771744	pmtA	+	-152	ZMO1336 (LysR)	TF homology
ZM4	784643	784644	ZMO1336	56.4886	784723	ZMO1_ZMO0786	+	-80	ZMO1336 (LysR)	TF homology
ZM4	788616	788617	ZMO1336	193.736	788772	ZMO1_ZMO0789	+	-156	ZMO1336 (LysR)	TF homology
ZM4	791523	791524	ZMO1336	13.0371	791564	ZMO1_ZMO2054	+	-41	ZMO1336 (LysR)	TF homology
ZM4	806280	806281	ZMO1336	153.986	806307	ZMO1_ZMO0800	-	27	ZMO1336 (LysR)	TF homology
ZM4	807442	807443	ZMO1336	78.1794	807358	ZMO1_ZMO0801	-	-84	ZMO1336 (LysR)	TF homology
ZM4	820119	820120	ZMO1336	3.11599	820002	ZMO1_ZMO2056	-	-117	ZMO1336 (LysR)	TF homology
ZM4	827122	827123	ZMO1336	133.279	827223	mraW	+	-101	ZMO1336 (LysR)	TF homology
ZM4	845357	845358	ZMO1336	56.8147	845509	ZMO1_ZMO0840	+	-152	ZMO1336 (LysR)	TF homology
ZM4	857871	857872	ZMO1336	1833.77	857720	kefB	-	-151	ZMO1336 (LysR)	TF homology
ZM4	869635	869636	ZMO1336	843.298	869780	ZMO1_ZMO0859	+	-145	ZMO1336 (LysR)	TF homology
ZM4	876750	876751	ZMO1336	90.6123	876845	ZMO1_ZMO0866	+	-95	ZMO1336 (LysR)	TF homology
ZM4	888331	888332	ZMO1336	3511.22	888141	ispH	-	-190	ZMO1336 (LysR)	TF homology
ZM4	894462	894463	ZMO1336	52.5115	894296	mcpA2	-	-166	ZMO1336 (LysR)	TF homology
ZM4	896952	896953	ZMO1336	18.0371	896838	ZMO1_ZMO0886	-	-114	ZMO1336 (LysR)	TF homology
ZM4	897716	897717	ZMO1336	414.228	897621	ZMO1_ZMO0888	-	-95	ZMO1336 (LysR)	TF homology
ZM4	899173	899174	ZMO1336	268.836	899000	mro	-	-173	ZMO1336 (LysR)	TF homology
ZM4	924652	924653	ZMO1336	2.72995	924715	ZMO1_ZMO0908	-	63	ZMO1336 (LysR)	TF homology
ZM4	926690	926691	ZMO1336	775.413	926677	ZMO1_ZMO0910	-	-13	ZMO1336 (LysR)	TF homology
ZM4	938785	938786	ZMO1336	192.73	938805	ZMO1_ZMO0919	+	-20	ZMO1336 (LysR)	TF homology
ZM4	948501	948502	ZMO1336	8.56064	948588	ZMO1_ZMO0925	+	-87	ZMO1336 (LysR)	TF homology
ZM4	948684	948685	ZMO1336	9.68884	948588	ZMO1_ZMO0925	+	96	ZMO1336 (LysR)	TF homology
ZM4	951205	951206	ZMO1336	19.968	951273	ZMO1_ZMO0928	+	-68	ZMO1336 (LysR)	TF homology
ZM4	952342	952343	ZMO1336	40.2815	952415	ZMO1_ZMO0929	-	73	ZMO1336 (LysR)	TF homology
ZM4	952568	952569	ZMO1336	28.0032	952415	ZMO1_ZMO0929	-	-153	ZMO1336 (LysR)	TF homology
ZM4	954254	954255	ZMO1336	32.0277	954115	zliE	-	-139	ZMO1336 (LysR)	TF homology
ZM4	955126	955127	ZMO1336	60.5301	955259	ZMO1_ZMO0936	+	-133	ZMO1336 (LysR)	TF homology
ZM4	957548	957549	ZMO1336	130.927	957410	ZMO1_ZMO0937	-	-138	ZMO1336 (LysR)	TF homology
ZM4	961351	961352	ZMO1336	163.624	961275	ZMO1_ZMO0940	-	-76	ZMO1336 (LysR)	TF homology
ZM4	964191	964192	ZMO1336	52.5234	964131	scrB	-	-60	ZMO1336 (LysR)	TF homology
ZM4	965728	965729	ZMO1336	5.40249	965698	tig	+	30	ZMO1336 (LysR)	TF homology
ZM4	972346	972347	ZMO1336	60.9731	972262	ZMO1_ZMO0952	-	-84	ZMO1336 (LysR)	TF homology
ZM4	988851	988852	ZMO1336	59.681	988661	add2	+	190	ZMO1336 (LysR)	TF homology
ZM4	989595	989596	ZMO1336	90.7845	989763	ZMO1_ZMO0972	+	-168	ZMO1336 (LysR)	TF homology
ZM4	995799	995800	ZMO1336	8463.79	995630	xyrA	-	-169	ZMO1336 (LysR)	TF homology
ZM4	1012392	1012393	ZMO1336	27.8958	1012294	ZMO1_ZMO0992	-	-98	ZMO1336 (LysR)	TF homology
ZM4	1013404	1013405	ZMO1336	859.484	1013481	mscS1	+	-77	ZMO1336 (LysR)	TF homology
ZM4	1017201	1017202	ZMO1336	4.90691	1017150	ZMO1_ZMO0999	-	-51	ZMO1336 (LysR)	TF homology
ZM4	1020224	1020225	ZMO1336	754.723	1020112	ZMO1_ZMO1001	+	112	ZMO1336 (LysR)	TF homology
ZM4	1027933	1027934	ZMO1336	66.5429	1028038	glcD	+	-105	ZMO1336 (LysR)	TF homology
ZM4	1050850	1050851	ZMO1336	2.10555	1050764	ZMO1_ZMO1034	-	-86	ZMO1336 (LysR)	TF homology
ZM4	1051194	1051195	ZMO1336	819.71	1051024	argG	+	170	ZMO1336 (LysR)	TF homology
ZM4	1061192	1061193	ZMO1336	20.1208	1061136	ZMO1_ZMO1043	-	-56	ZMO1336 (LysR)	TF homology
ZM4	1071434	1071435	ZMO1336	38.6697	1071594	ZMO1_ZMO1055	+	-160	ZMO1336 (LysR)	TF homology
ZM4	1076741	1076742	ZMO1336	14.9049	1076596	sod	-	-145	ZMO1336 (LysR)	TF homology
ZM4	1077917	1077918	ZMO1336	14.8002	1077887	pspF	-	-30	ZMO1336 (LysR)	TF homology
ZM4	1124858	1124859	ZMO1336	13.0741	1124979	ZMO1_ZMO1107	+	-121	ZMO1336 (LysR)	TF homology
ZM4	1127249	1127250	ZMO1336	4.08991	1127354	ZMO1_ZMO1111	+	-105	ZMO1336 (LysR)	TF homology
ZM4	1132788	1132789	ZMO1336	9.99524	1132932	gltD	+	-144	ZMO1336 (LysR)	TF homology
ZM4	1151171	1151172	ZMO1336	117.476	1151206	ZMO1_ZMO1133	+	-35	ZMO1336 (LysR)	TF homology
ZM4	1173197	1173198	ZMO1336	26.0278	1173149	uppS	-	-48	ZMO1336 (LysR)	TF homology
ZM4	1176667	1176668	ZMO1336	11.0492	1176606	ZMO1_ZMO2060	+	61	ZMO1336 (LysR)	TF homology
ZM4	1180952	1180953	ZMO1336	61.0978	1181060	phoU	+	-108	ZMO1336 (LysR)	TF homology
ZM4	1194554	1194555	ZMO1336	18.4171	1194726	ZMO1_ZMO1173	-	172	ZMO1336 (LysR)	TF homology
ZM4	1199109	1199110	ZMO1336	601.398	1199082	ZMO1_ZMO1177	-	-27	ZMO1336 (LysR)	TF homology
ZM4	1202190	1202191	ZMO1336	71.323	1202183	ZMO1_ZMO1180	-	-7	ZMO1336 (LysR)	TF homology
ZM4	1208191	1208192	ZMO1336	283.386	1208294	ZMO1_ZMO1185	+	-103	ZMO1336 (LysR)	TF homology
ZM4	1250333	1250334	ZMO1336	5.67843	1250256	fabD	-	-77	ZMO1336 (LysR)	TF homology
ZM4	1278769	1278770	ZMO1336	2813.73	1278835	ssuA	+	-66	ZMO1336 (LysR)	TF homology
ZM4	1279802	1279803	ZMO1336	72.1458	1279838	ssuC	+	-36	ZMO1336 (LysR)	TF homology
ZM4	1281389	1281390	ZMO1336	160.741	1281432	rspA	+	-43	ZMO1336 (LysR)	TF homology
ZM4	1283511	1283512	ZMO1336	50.6802	1283501	guaA	+	10	ZMO1336 (LysR)	TF homology
ZM4	1286731	1286732	ZMO1336	33.5531	1286753	ZMO1_ZMO1270	+	-22	ZMO1336 (LysR)	TF homology
ZM4	1297396	1297397	ZMO1336	8.66827	1297555	ZMO1_ZMO1283	+	-159	ZMO1336 (LysR)	TF homology
ZM4	1302489	1302490	ZMO1336	371.037	1302389	sldS	-	-100	ZMO1336 (LysR)	TF homology
ZM4	1305868	1305869	ZMO1336	1.50659	1305799	ZMO1_ZMO1289	-	-69	ZMO1336 (LysR)	TF homology
ZM4	1307659	1307660	ZMO1336	77.9613	1307603	ZMO1_ZMO1291	-	-56	ZMO1336 (LysR)	TF homology
ZM4	1311342	1311343	ZMO1336	263.226	1311194	ZMO1_ZMO2015	-	-148	ZMO1336 (LysR)	TF homology
ZM4	1312993	1312994	ZMO1336	212.546	1313079	ZMO1_ZMO1298	+	-86	ZMO1336 (LysR)	TF homology
ZM4	1315938	1315939	ZMO1336	35.6006	1316015	ZMO1_ZMO2017	+	-77	ZMO1336 (LysR)	TF homology
ZM4	1319669	1319670	ZMO1336	9.01926	1319849	ZMO1_ZMO1301	-	180	ZMO1336 (LysR)	TF homology
ZM4	1319946	1319947	ZMO1336	2.26127	1319849	ZMO1_ZMO1301	-	-97	ZMO1336 (LysR)	TF homology
ZM4	1322743	1322744	ZMO1336	17.6968	1322621	ZMO1_ZMO1305	-	-122	ZMO1336 (LysR)	TF homology
ZM4	1341630	1341631	ZMO1336	85.8407	1341680	chvI	+	-50	ZMO1336 (LysR)	TF homology
ZM4	1351637	1351638	ZMO1336	39638.3	1351813	ZMO1_ZMO1334	+	-176	ZMO1336 (LysR)	TF homology
ZM4	1354415	1354416	ZMO1336	33522.1	1354361	ZMO1_ZMO1336	-	-54	ZMO1336 (LysR)	TF homology
ZM4	1379946	1379947	ZMO1336	42.3642	1380113	ZMO1_ZMO1365	+	-167	ZMO1336 (LysR)	TF homology
ZM4	1388130	1388131	ZMO1336	6.8434	1388269	ZMO1_ZMO1373	+	-139	ZMO1336 (LysR)	TF homology
ZM4	1401348	1401349	ZMO1336	50.0755	1401484	ZMO1_ZMO1387	+	-136	ZMO1336 (LysR)	TF homology
ZM4	1413539	1413540	ZMO1336	28.7255	1413507	ZMO1_ZMO1398	-	-32	ZMO1336 (LysR)	TF homology
ZM4	1422214	1422215	ZMO1336	23.2715	1422091	asd	-	-123	ZMO1336 (LysR)	TF homology
ZM4	1429530	1429531	ZMO1336	54.7208	1429455	ZMO1_ZMO1415	-	-75	ZMO1336 (LysR)	TF homology
ZM4	1440661	1440662	ZMO1336	111.091	1440619	ZMO1_ZMO1423	-	-42	ZMO1336 (LysR)	TF homology
ZM4	1443928	1443929	ZMO1336	145.465	1444104	thiE2	-	176	ZMO1336 (LysR)	TF homology
ZM4	1444183	1444184	ZMO1336	54.3516	1444104	thiE2	-	-79	ZMO1336 (LysR)	TF homology
ZM4	1456218	1456219	ZMO1336	132.517	1456112	ZMO1_ZMO1436	-	-106	ZMO1336 (LysR)	TF homology
ZM4	1467291	1467292	ZMO1336	20.6133	1467158	ZMO1_ZMO1447	+	133	ZMO1336 (LysR)	TF homology
ZM4	1470807	1470808	ZMO1336	350.457	1470981	phrB	+	-174	ZMO1336 (LysR)	TF homology
ZM4	1473666	1473667	ZMO1336	26.6538	1473528	ZMO1_ZMO1451	-	-138	ZMO1336 (LysR)	TF homology
ZM4	1486023	1486024	ZMO1336	5381.39	1485986	ZMO1_ZMO1463	-	-37	ZMO1336 (LysR)	TF homology
ZM4	1486398	1486399	ZMO1336	13.6399	1486337	ZMO1_ZMO1464	-	-61	ZMO1336 (LysR)	TF homology
ZM4	1489096	1489097	ZMO1336	18.3477	1489121	ZMO1_ZMO1467	+	-25	ZMO1336 (LysR)	TF homology
ZM4	1492240	1492241	ZMO1336	52.4275	1492410	ZMO1_ZMO1468	-	170	ZMO1336 (LysR)	TF homology
ZM4	1492495	1492496	ZMO1336	60.2008	1492410	ZMO1_ZMO1468	-	-85	ZMO1336 (LysR)	TF homology
ZM4	1496117	1496118	ZMO1336	329.496	1496295	ZMO1_ZMO1473	+	-178	ZMO1336 (LysR)	TF homology
ZM4	1501217	1501218	ZMO1336	411.646	1501411	ZMO1_ZMO1477	-	194	ZMO1336 (LysR)	TF homology
ZM4	1509339	1509340	ZMO1336	475.207	1509453	ZMO1_ZMO1483	-	114	ZMO1336 (LysR)	TF homology
ZM4	1517181	1517182	ZMO1336	426.671	1516996	kdsB	-	-185	ZMO1336 (LysR)	TF homology
ZM4	1519714	1519715	ZMO1336	452.555	1519568	ZMO1_ZMO2071	-	-146	ZMO1336 (LysR)	TF homology
ZM4	1522012	1522013	ZMO1336	61.6472	1522124	ZMO1_ZMO1495	-	112	ZMO1336 (LysR)	TF homology
ZM4	1522293	1522294	ZMO1336	6960.98	1522124	ZMO1_ZMO1495	-	-169	ZMO1336 (LysR)	TF homology
ZM4	1550693	1550694	ZMO1336	59.9606	1550852	ZMO1_ZMO1524	+	-159	ZMO1336 (LysR)	TF homology
ZM4	1563145	1563146	ZMO1336	715.255	1563298	ZMO1_ZMO1530	+	-153	ZMO1336 (LysR)	TF homology
ZM4	1569184	1569185	ZMO1336	335.141	1569199	ZMO1_ZMO1536	-	15	ZMO1336 (LysR)	TF homology
ZM4	1573816	1573817	ZMO1336	14.1134	1573656	dnaE	-	-160	ZMO1336 (LysR)	TF homology
ZM4	1590621	1590622	ZMO1336	12.9317	1590753	purF	+	-132	ZMO1336 (LysR)	TF homology
ZM4	1593645	1593646	ZMO1336	380.349	1593724	ZMO1_ZMO1561	+	-79	ZMO1336 (LysR)	TF homology
ZM4	1611036	1611037	ZMO1336	4901.77	1611111	araJ2	+	-75	ZMO1336 (LysR)	TF homology
ZM4	1630109	1630110	ZMO1336	49.91	1630155	ZMO1_ZMO1589	+	-46	ZMO1336 (LysR)	TF homology
ZM4	1635900	1635901	ZMO1336	475.635	1635854	ZMO1_ZMO1593	-	-46	ZMO1336 (LysR)	TF homology
ZM4	1636134	1636135	ZMO1336	3225.03	1636123	ZMO1_ZMO2074	-	-11	ZMO1336 (LysR)	TF homology
ZM4	1637156	1637157	ZMO1336	14.4723	1637038	adhB	+	118	ZMO1336 (LysR)	TF homology
ZM4	1677084	1677085	ZMO1336	214.965	1677204	dapE	+	-120	ZMO1336 (LysR)	TF homology
ZM4	1684393	1684394	ZMO1336	16.908	1684424	trpS	+	-31	ZMO1336 (LysR)	TF homology
ZM4	1695530	1695531	ZMO1336	308.892	1695450	folK	-	-80	ZMO1336 (LysR)	TF homology
ZM4	1715537	1715538	ZMO1336	6.94296	1715622	ctpA	+	-85	ZMO1336 (LysR)	TF homology
ZM4	1726634	1726635	ZMO1336	71.325	1726753	ZMO1_ZMO1681	+	-119	ZMO1336 (LysR)	TF homology
ZM4	1751785	1751786	ZMO1336	1014.08	1751819	ZMO1_ZMO1700	+	-34	ZMO1336 (LysR)	TF homology
ZM4	1765890	1765891	ZMO1336	137.99	1765793	exbB	-	-97	ZMO1336 (LysR)	TF homology
ZM4	1767016	1767017	ZMO1336	96.1251	1767058	ZMO1_ZMO1718	+	-42	ZMO1336 (LysR)	TF homology
ZM4	1777118	1777119	ZMO1336	5167.81	1776944	ZMO1_ZMO1728	-	-174	ZMO1336 (LysR)	TF homology
ZM4	1780472	1780473	ZMO1336	691.515	1780552	ZMO1_ZMO1734	+	-80	ZMO1336 (LysR)	TF homology
ZM4	1794346	1794347	ZMO1336	189.913	1794289	ZMO1_ZMO1748	-	-57	ZMO1336 (LysR)	TF homology
ZM4	1798061	1798062	ZMO1336	76.5382	1798158	fpr	+	-97	ZMO1336 (LysR)	TF homology
ZM4	1801851	1801852	ZMO1336	5245.93	1801692	thyB	-	-159	ZMO1336 (LysR)	TF homology
ZM4	1802151	1802152	ZMO1336	100.479	1802064	gntP	+	87	ZMO1336 (LysR)	TF homology
ZM4	1808342	1808343	ZMO1336	41.3376	1808517	ZMO1_ZMO1762	+	-175	ZMO1336 (LysR)	TF homology
ZM4	1820641	1820642	ZMO1336	3.5775	1820724	ZMO1_ZMO1775	-	83	ZMO1336 (LysR)	TF homology
ZM4	1821019	1821020	ZMO1336	143.813	1821180	pepN2	+	-161	ZMO1336 (LysR)	TF homology
ZM4	1831222	1831223	ZMO1336	11.8772	1831127	mscS4	-	-95	ZMO1336 (LysR)	TF homology
ZM4	1832654	1832655	ZMO1336	138.768	1832586	ZMO1_ZMO1787	-	-68	ZMO1336 (LysR)	TF homology
ZM4	1834841	1834842	ZMO1336	55.9918	1834782	ZMO1_ZMO1788	-	-59	ZMO1336 (LysR)	TF homology
ZM4	1845804	1845805	ZMO1336	3.75915	1845675	ZMO1_ZMO1800	-	-129	ZMO1336 (LysR)	TF homology
ZM4	1849777	1849778	ZMO1336	3231.49	1849698	ZMO1_ZMO1806	-	-79	ZMO1336 (LysR)	TF homology
ZM4	1861038	1861039	ZMO1336	3.57902	1861167	nifA	+	-129	ZMO1336 (LysR)	TF homology
ZM4	1862932	1862933	ZMO1336	367.519	1863082	nifB	+	-150	ZMO1336 (LysR)	TF homology
ZM4	1864606	1864607	ZMO1336	100.222	1864591	fdxN	+	15	ZMO1336 (LysR)	TF homology
ZM4	1868395	1868396	ZMO1336	838.323	1868308	ZMO1_ZMO1822	-	-87	ZMO1336 (LysR)	TF homology
ZM4	1885049	1885050	ZMO1336	125.801	1884850	apbE	-	-199	ZMO1336 (LysR)	TF homology
ZM4	1889731	1889732	ZMO1336	300.425	1889644	ZMO1_ZMO1848	-	-87	ZMO1336 (LysR)	TF homology
ZM4	1890241	1890242	ZMO1336	12.6296	1890435	ZMO1_ZMO1849	+	-194	ZMO1336 (LysR)	TF homology
ZM4	1908844	1908845	ZMO1336	40.9453	1908732	ZMO1_ZMO1860	-	-112	ZMO1336 (LysR)	TF homology
ZM4	1922569	1922570	ZMO1336	39.8183	1922508	ZMO1_ZMO1867	-	-61	ZMO1336 (LysR)	TF homology
ZM4	1928173	1928174	ZMO1336	801.603	1928221	ZMO1_ZMO1876	+	-48	ZMO1336 (LysR)	TF homology
ZM4	1937246	1937247	ZMO1336	23.8726	1937173	serA2	-	-73	ZMO1336 (LysR)	TF homology
ZM4	1939294	1939295	ZMO1336	111.677	1939120	ZMO1_ZMO1885	-	-174	ZMO1336 (LysR)	TF homology
ZM4	1965652	1965653	ZMO1336	172.34	1965833	gshB	+	-181	ZMO1336 (LysR)	TF homology
ZM4	2013561	2013562	ZMO1336	2100.81	2013483	mdh	-	-78	ZMO1336 (LysR)	TF homology
ZM4	2021808	2021809	ZMO1336	71.9433	2021891	ZMO1_ZMO1961	+	-83	ZMO1336 (LysR)	TF homology
ZM4	2027515	2027516	ZMO1336	11.9795	2027519	ZMO1_ZMO1965	+	-4	ZMO1336 (LysR)	TF homology
ZM4	2038642	2038643	ZMO1336	66.7992	2038747	ZMO1_ZMO1976	+	-105	ZMO1336 (LysR)	TF homology
ZM4	2046921	2046922	ZMO1336	2.5554	2046934	ZMO1_ZMO1984	+	-13	ZMO1336 (LysR)	TF homology
ZM4	2048447	2048448	ZMO1336	774.431	2048504	ZMO1_ZMO1986	+	-57	ZMO1336 (LysR)	TF homology
ZM4	2056334	2056335	ZMO1336	80.1185	2056264	rho	-	-70	ZMO1336 (LysR)	TF homology
pZM32	8561	8562	ZMO1336	37.34	8419	ZMO1_ZMOp32x006	-	-142	ZMO1336 (LysR)	TF homology
pZM32	14257	14258	ZMO1336	2854.74	14200	ZMO1_ZMOp32x011	-	-57	ZMO1336 (LysR)	TF homology
pZM33	2366	2367	ZMO1336	118.37	2297	ZMO1_ZMOp33x004	-	-69	ZMO1336 (LysR)	TF homology
pZM33	4732	4733	ZMO1336	28.5047	4762	ZMO1_ZMOp33x009	+	-30	ZMO1336 (LysR)	TF homology
pZM33	12167	12168	ZMO1336	546.536	12297	ZMO1_ZMOp33x016	+	-130	ZMO1336 (LysR)	TF homology
pZM33	30084	30085	ZMO1336	9.57889	30068	ZMO1_ZMOp33x034	-	-16	ZMO1336 (LysR)	TF homology
pZM36	14881	14882	ZMO1336	40.2815	15080	ZMO1_ZMOp36x018	-	199	ZMO1336 (LysR)	TF homology
pZM36	24187	24188	ZMO1336	92.2587	24267	ZMO1_ZMOp36x033	+	-80	ZMO1336 (LysR)	TF homology
pZM36	24841	24842	ZMO1336	4185.23	24804	ZMO1_ZMOp36x035	+	37	ZMO1336 (LysR)	TF homology
pZM36	27962	27963	ZMO1336	75.2415	27918	ZMO1_ZMOp36x038	+	44	ZMO1336 (LysR)	TF homology
pZM36	32952	32953	ZMO1336	106.61	32948	ZMO1_ZMOp36x043	+	4	ZMO1336 (LysR)	TF homology
pZM39	1721	1722	ZMO1336	51.5012	1825	ZMO1_ZMOp39x004	+	-104	ZMO1336 (LysR)	TF homology
pZM39	3480	3481	ZMO1336	70.9468	3670	ZMO1_ZMOp39x007	+	-190	ZMO1336 (LysR)	TF homology
pZM39	3810	3811	ZMO1336	146.311	3670	ZMO1_ZMOp39x007	+	140	ZMO1336 (LysR)	TF homology
pZM39	7898	7899	ZMO1336	303.449	7987	ZMO1_ZMOp39x011	+	-89	ZMO1336 (LysR)	TF homology
pZM39	8858	8859	ZMO1336	36.3843	8987	ZMO1_ZMOp39x012	+	-129	ZMO1336 (LysR)	TF homology
pZM39	14715	14716	ZMO1336	18.2217	14741	ZMO1_ZMOp39x015	+	-26	ZMO1336 (LysR)	TF homology
pZM39	26025	26026	ZMO1336	36.9329	26114	ZMO1_ZMOp39x027	+	-89	ZMO1336 (LysR)	TF homology
ZM4	80501	80502	ZMO1356	155.541	80422	ZMO1_ZMO0088	-	-79	ZMO1356 (DnaA)	NAP homology
ZM4	113710	113711	ZMO1356	37.495	113615	ZMO1_ZMOt001	-	-95	ZMO1356 (DnaA)	NAP homology
ZM4	125227	125228	ZMO1356	16.7283	125250	ZMO1_ZMO0134	+	-23	ZMO1356 (DnaA)	NAP homology
ZM4	138818	138819	ZMO1356	34.7345	138784	ZMO1_ZMO0150	-	-34	ZMO1356 (DnaA)	NAP homology
ZM4	299278	299279	ZMO1356	295.974	299172	ZMO1_ZMO0293	-	-106	ZMO1356 (DnaA)	NAP homology
ZM4	340682	340683	ZMO1356	30.5179	340713	ZMO1_ZMO0345	+	-31	ZMO1356 (DnaA)	NAP homology
ZM4	472737	472738	ZMO1356	678.765	472882	ZMO1_ZMO0480	+	-145	ZMO1356 (DnaA)	NAP homology
ZM4	498356	498357	ZMO1356	2.92695	498331	ZMO1_ZMO0497	-	-25	ZMO1356 (DnaA)	NAP homology
ZM4	506864	506865	ZMO1356	18.7774	506689	ZMO1_ZMO0503	+	175	ZMO1356 (DnaA)	NAP homology
